雾;wù;VỤ;"sương mù; bụi nước (dạng giống sương mù)";""
甜;tián;ĐIỀM;"ngọt (vị); ngọt, ngọt ngào (giọng, nụ cười, miệng...); say, ngon (giấc ngủ)";""
侯;hóu;HẦU;"hầu (đứng thứ hai trong ngũ tước); nhà quyền quý; họ Hầu";""
肌;jī;CƠ;"bắp thịt; thớ; thịt bắp";""
卑;bēi;TI;"";""
鄙;bǐ;BỈ;"cõi ngoài biên cương, nơi xa xôi hẻo lánh; khinh bỉ; thô tục, thô lỗ";"khinh bỉ"
耻;chǐ;SỈ;"xấu hổ, thẹn";"sỉ nhục"
划;huá;HOẠCH;"chèo; bơi; cắt";""
玛;mǎ;MÃ;"mã não (đá quý)";""
芦;lú;LÔ;"cây lau; cây sậy; lau sậy";"lô hội"
桜;yīng;ANH;"hoá anh đào (anh); hoa anh đào";"anh trong anb đào"
冈;gāng;CƯƠNG;"đồi; gò; gò đồi";""
跨;kuà;KHÓA;"sải bước; xoải bước; bước dài";""
拟;nǐ;NGHĨ;"nghĩ ra; đặt ra; thiết kế";""
粪;fèn;PHÂN;"phân; cứt; bón phân";""
芯;xīn;TÂM;"bấc đèn; tim đèn; lõi";""
复盘;fùpán;PHỤC BÀN;"phân tích; suy ngẫm; phân tích lại (chơi cờ)";""
释怀;shìhuái;THÍCH HOÀI;"buông bỏ; giải tỏa; thanh thản";""
尘埃落定;chén'āi luòdìng;TRẦN AI LẠC ĐỊNH;"ngã ngũ; kết cục đã định; kết quả đã an bài";""
轰;hōng;OANH.HOANH;"oàng; gầm; ầm (từ tượng thanh)";""
睦;mù;MỤC;"hòa hợp; hoà thuận; họ Mục";""
残存;cáncún;TÀN TỒN;"sót lại; còn rớt lại; còn lại";""
徊;huái;HỒI;"quanh quẩn; lưỡng lự; do dự"
催;cuī;THÔI;"giục; thúc giục; thúc";""
搁;gē;CÁC;"đặt; để; kê";""
沸腾;fèiténg;PHÍ ĐẰNG;"sôi; sôi sục; sôi sùng sục";""
暴;bào;BẠO;"nhô lên; nổi lên; bỏ phí";"hung bạo"
碗;wǎn;OẢN;"bát; chén; vật có dạng bát";""
挣;zhèng;TRANH;"giãy; quẫy; vùng ra";""
歇;xiē;YẾT;"nghỉ ngơi; nghỉ; ngủ";""
抗;kàng;KHÁNG;"đỡ; ngăn chặn; chống chọi";""
权;quán;QUYỀN;"quả cân; cái cân; cân (ví với sự cân nhắc suy tính)";"quyền lực"
夺;duó;ĐOẠT;"cướp; đoạt; cướp đoạt";""
剥;bō;BÁC;"cướp; cướp đi; cướp đoạt (thường dùng trong các từ ghép hoặc thành ngữ như cướp đoạt hoặc ăn tươi nuốt sống chẳng hạn)";""
决;jué;QUYẾT;"quyết; quyết định; định đoạt";""
判;pàn;PHÁN;"chia ra; phân ra; phân biệt";"phán quyết"
消;xiāo;TIÊU;"biến mất; tiêu tan; tiêu trừ";""
作壁上观;zuò bìshàngguān;TÁC BÍCH THƯỢNG QUAN;"sống chết mặc bây; đứng ngoài cuộc";""
璀璨;cuǐcàn;THÔI XÁN;"óng ánh; lóng lánh; rực rỡ";""
墨;mò;MẶC;"mực tàu; mực; mực viết";""
浓;nóng;NÙNG;"đặc; đậm; nồng nặc";"nồng"
唐;táng;ĐƯỜNG;"nhà Đường; triều đại nhà Đường; họ Đường";""
褪;tùn;THOÁI.THỐI;"cởi; tuột; rụt khỏi";""
辇;niǎn;LIỄN;"xe kéo; xe vua ngồi (người kéo)";""
琵;pí;TÌ;"đàn tì bà";""
箫;xiāo;TIÊU;"ống tiêu (nhạc khí)";""
菩;pú;BỒ;"Bồ Tát; Phật";""
绵;mián;MIÊN;"bông tơ; tơ tằm; tơ lụa";""
缠;chán;TRIỀN;"bó; bọc; buộc";""
绕;rào;NHIỄU;"quấn; buộc; vòng quanh (chuyển động, di chuyển)";""
遗;yí;DI;"đánh rơi; mất; rơi mất";"di vật"
璨;càn;XÁN;"ngọc đẹp; gạo trắng";""
璀;cuǐ;THÔI;"lóng lánh; chói rọi; rực rỡ";""
昔;xī;TÍCH;"xưa; trước kia; xưa kia";""
窟;kū;QUẬT;"hố; hầm; hang";""
宴;yàn;YẾN;"đãi; mời; thiết (tiệc)";""
饮;yǐn;ẨM;"uống; nhậu; uống rượu";""
惹;rě;NHẠ;"làm cho; làm; gây nên";""
曜;yào;DIỆU;"ánh sáng mặt trời; các ngày trong tuần; chiếu sáng";""
既然;jìrán;KÍ NHIÊN;"đã; nếu đã; nếu như";""
一朝;yī zhāo;NHẤT TRIÊU;"một khi; mai kia";""
豺;chái;SÀI;"con sài (hình dáng giống chó sói nhưng nhỏ); sài cẩu";""
蚊;wén;VĂN;"muỗi; con muỗi";""
蝼;lóu;LÂU;"dế; con dế";""
岸;àn;NGẠN;"bờ; bến; cao ngạo";""
貌;mào;MẠO;"tướng mạo; diện mạo; dung mạo";""
蟆;má;MÔ;"cóc nhái";""
蛤;há;CÁP;"cóc; con cóc; ếch";""
抢;qiǎng;THƯỞNG.THẢNG.SẢNG;"cướp; cướp đoạt; giành";""
唤;huàn;HOÁN;"gọi to; kêu to; kêu";""
凰;huáng;HOÀNG;"phượng hoàng; chim phượng; phụng hoàng";""
凤;fèng;PHƯỢNG.PHỤNG;"phượng hoàng; phụng; phượng";""
唯;wéi;DUY;"chỉ; duy chỉ; riêng chỉ";""
鲜;xiān, xiǎn;TIÊN;"cá tươi; sáng sủa; ngon lành";""
盖;gài;CÁI;"nắp; vung; mu";""
预算;yùsuàn;DỰ TOÁN;"dự toán; dự trù; ngân sách";""
砖;zhuān;CHUYÊN;"gạch; hòn gạch; viên";""
搬;bān;BAN;"chuyển; xê dịch; dời chỗ";""
趁;chèn;SẤN;"nhân; nhân lúc; nhân dịp";""
抛;pāo;PHAO;"quẳng; ném; quăng";""
急;jí;CẤP;"gấp; vội; nôn nóng";""
撑;chēng;SANH;"chống; chống đỡ; đỡ";""
误;wù;NGỘ;"sai lầm; lỗi sai; bỏ lỡ";""
初;chū;SƠ;"đầu; phần đầu; lúc đầu";""
萧;xiāo;TIÊU;"tiêu điều; điêu tàn; đìu hiu";""
毯;tǎn;THẢM;"tấm thảm";""
约;yuē;ƯỚC;"hẹn; ước hẹn; sắp xếp";""
更新;gēngxīn;CANH TÂN;"đổi mới; cách tân; thay mới";""
线索;xiànsuǒ;TUYẾN SÁCH;"đầu mối; manh mối; gợi ý";""
巧;qiǎo;XẢO;"nhanh nhẹn; kĩ thuật cao; khéo léo";""
故;gù;CỐ;"nguyên nhân; nguyên do; nguyên cớ";""
矩;jǔ;CỦ;"phép tắc; khuôn phép; quy tắc";""
若;ruò;NHƯỢC;"như; dường như; nếu như";""
逝;shì;THỆ;"chảy; trôi qua; qua đi (thời gian, dòng nước)";""
誓;shì;THỆ;"thề, hứa";""
谎;huǎng;HOANG;"nói dối";""
幻;huàn;HUYỄN;"hư ảo, không có thực";""
添;tiān;THIÊM;"thêm; tăng thêm; thêm vào";""
蒜;suàn;TOÁN;"cây tỏi; tỏi; củ tỏi";""
梦乡;mèngxiāng;MỘNG HƯƠNG;"giấc mơ; giấc mộng; chiêm bao";""
炎炎;yányán;VIÊM VIÊM;"nắng hè chói chang";""
悉;xī;TẤT;"hết; toàn; tường tận";""
熟;shú;THỤC;"chín (trái cây); chín (thức ăn); đã tôi";""
嫩;nèn;NỘN;"non; non nớt; mới nhú";""
挡;dǎng;ĐÁNG;"ngăn; chặn; cản";""
遮;zhē;GIÀ;"che; đậy; che lấp";""
膀;bǎng;BÀNG;"vai; cánh";""
臂;bì;TÍ;"cánh tay; càng; chân";""
喳;zhā;TRA;"ríu rít (từ tượng thanh)";""
叽;jī;CƠ;"chít chít; chiêm chiếp (từ tượng thanh)";""
础;chǔ;SỞ;"đá tảng; nền tảng; cơ sở";""
基;jī;CƠ;"nền tảng; cơ sở; nền móng";""
缓;huǎn;HOÃN;"hoãn; dời lại; trì hoãn";""
拥;yōng;ỦNG;"ôm; ẵm; quấn";""
塑;sù;TỐ;"nặn; đắp (tượng); nhựa";""
渐;jiàn;TIỆM;"từng bước; dần; dần dần";""
润;rùn;NHUẬN;"trơn bóng; trơn; ẩm ướt";""
烂;làn;LẠN;"nát; rữa; nhừ";""
迹;jì;TÍCH;"dấu; vết; vệt";""
仅;jǐn;CẬN;"chỉ; mới; vẻn vẹn";""
衡;héng;HÀNH.HOÀNH;"cân; cái cân; cân đòn";""
渺;miǎo;MIỂU;"mù mịt; mờ mịt; mịt mùng";""
端;duān;ĐOAN;"đầu; đầu mút (của đồ vật); mở đầu";"đoan trang"
谐;xié;HÀI;"hoà hợp, hài hoà";""
鲁;lǔ;LỖ;"chậm chạp; thô lỗ; đần độn";""
苑;yuàn;UYỂN;"vườn; vườn thú; vườn ngự uyển (của vua chúa)";""
取;qǔ;THỦ;"lấy; rút; lĩnh";""
屡;lǚ;LŨ;"nhiều lần; liên tiếp";""
屡败屡战;lǚ bài lǚ zhàn;LŨ BẠI LŨ CHIẾN;"thua rồi lại chiến đấu";""
禾;hé;HOÀ;"cây mạ; cây lúa; hạt kê";""
慧;huì;TUỆ;"thông minh; tài trí; lanh lẹ";""
般;bān;BAN;"loại; kiểu; cách";""
箍;gū;CÔ;"bó; vấn; quấn";""
诲;huì;HỐI;"dạy; khuyên răn; khuyên bảo";""
穴;xué;HUYỆT;"hang ổ; tổ; mộ huyệt";""
巢;cháo;SÀO;"tổ (chim, ong, kiến); họ Sào";""
预;yù;DỰ;"trước; sẵn; chuẩn bị";""
垢;gòu;CẤU;"dơ bẩn; bẩn thỉu; lem luốc";""
夕;xī;TỊCH;"chiều; chiều tối; chiều hôm";""
绽;zhàn;TRÁN;"tách ra; nứt ra; rách";""
匆;cōng;THÔNG;"gấp; vội; khẩn cấp";""
酬;chóu;THÙ;"chúc rượu; mời rượu; kính rượu";""
屑;xiè;TIẾT;"vụn; mạt; vụn vặt";""
批;pī;PHÊ;"phát; đánh; bạt (bằng tay)";""
砌;qiè;THẾ;"phông; cảnh (sân khấu)";""
堆;duī;ĐÔI;"chồng chất; tích tụ; xếp chồng";""
烧;shāo;THIÊU;"đốt; thiêu; cháy";""
胃;wèi;VỊ;"dạ dày; bao tử; vị";""
忽;hū;HỐT;"bỗng; bỗng nhiên; đột nhiên";""
畜;xù, chù;SÚC;"súc vật; nuôi nấng";""
赖;lài;LẠI;"nhờ cậy; ích lợi";""
疯;fēng;PHONG;"điên; khùng; tâm thần (thần kinh không ổn định)";""
蕴;yùn;UẨN;"tích chứa, góp; sâu xa; giấu, cất";""
牲;shēng;SINH;"gia súc; vật tế thần (bò, dê, heo)";""
胸;xiōng;HUNG;"ngực; ức; trái tim";""
牵;qiān;KHIÊN;"dắt; lôi; rút";""
嘲;zhāo;TRÀO;"líu lo; ríu rít; líu ríu";""
腔;qiāng;XOANG;"khoang; lồng; buồng";""
燃;rán;NHIÊN;"bốc cháy; cháy; châm lửa";""
颗;kē;KHOẢ;"hạt; hòn; viên";""
缕;lǚ;LŨ;"sợi; dây; cọng";""
填;tián;ĐIỀN;"đổ đầy; điền; lấp";""
叠;dié;ĐIỆP;"điệp; chồng; chất";""
蛊;gǔ;CỔ;"trùng cổ; con sâu độc";""
趟;tàng;THẢNG;"lần; chuyến (chỉ số lần đi lại, di chuyển đi về của người hoặc phương tiện giao thông); dãy";""
皆;jiē;GIAI;"đều; cùng; đều là";""
堕;duò;ĐOẠ;"rơi xuống, đổ; đổ nát";""
融;róng;DUNG.DONG;"tan ra; hoà tan; lưu thông";""
绣;xiù;TÚ;"thêu thùa";""
崩;bēng;BĂNG;"lở; sạt; sụp";""
贷;dài;THẢI;"vay; cho vay; chối từ";""
拔;bá;BẠT;"nhổ; rút; tuốt";""
盯;dīng;ĐINH;"nhìn chăm chú; nhìn chằm chằm; dán mắt, tập trung vào";""
籍;jí;TỊCH;"sách; thư tịch; sách vở";""
拽;zhuāi;DUỆ;"quăng; ném; vứt";""
劳;láo;LAO;"lao động; làm; làm phiền";""
覆;fù;PHÚC;"che; phủ; bao phủ";""
皂;zào;TẠO;"đen; màu đen; xà phòng";""
阎;yán;DIÊM;"âm phủ, địa ngục";""
蕴;yùn;UẨN;"bao hàm; chứa đựng; ẩn chứa";""
派;pài;PHÁI;"cử đi; điều đi; phái đi";""
侠;xiá;HIỆP;"hiệp; hiệp khách; nghĩa hiệp";""
卓;zhuó;TRÁC;"cao; cao ngất; cao minh";""
粽;zòng;TỐNG;"bánh chưng; bánh tét; bánh ú";""
契;qì;KHẾ;"khế; văn khế; bằng khoán";""
杠;gàng;CỐNG;"gậy; đòn; xà (xà đơn, xà kép, xà lệch)";""
省;shěng;TỈNH;"tiết kiệm; đỡ; giảm";""
窃;qiè;THIẾT;"trộm; cắp; ăn trộm";""
庙;miào;MIẾU;"miếu thờ cúng; miếu; đền thờ";""
汐;xī;TỊCH;"thủy triều đêm; đọc là [xì]";""
型;xíng;HÌNH;"cái khuôn đất để đúc; làm gương, làm mẫu";""
魁;kuí;KHÔI;"đầu sỏ; tướng; khôi";""
栈;zhàn;SẠN.XIỄN;"tàu; chuồng; đường núi hiểm trở";""
涩;sè;SÁP;"chát; vị chát; ráp";""
侣;lǚ;LỮ;"bạn; bạn bè; bằng hữu";""
腹;fù;PHÚC;"bụng; nội tâm; trong lòng";""
赘;zhuì;CHUẾ;"thừa; vô dụng; vô ích";""
瞒;mán;MAN;"giấu; giấu giếm; che giấu";""
障;zhàng;CHƯỚNG;"che đậy; che chắn; cách trở";""
琴;qín;CẦM;"đàn; cầm (tên chung); cổ cầm (đàn thời xưa)";""
殖;zhí;THỰC;"đẻ; nảy nở; sinh đẻ";""
兑;duì;ĐOÁI;"trả tiền; lãnh tiền; hối đoái (theo chứng từ)";""
矿;kuàng;KHOÁNG;"hầm mỏ; quặng; mỏ";""
毁;huǐ;HUỶ;"huỷ hoại, nát; chê, diễu, mỉa mai";""
伸;shēn;THÂN;"vươn; duỗi; với";""
雕;diāo;ĐIÊU;"khắc; chạm; chạm khắc";""
旋;xuán;TOÀN.HOÀN;"xoay chuyển; xoay quanh; quay";""
脏;zāng;TANG;"dơ; bẩn; ô uế";""
税;shuì;THUẾ;"thuế; khoản phải nộp cho nhà nước; (ngành) thuế vụ";""
薪;xīn;TÂN;"lương bổng; lương; củi";""
大厦;dàshà;ĐẠI HẠ;"lâu đài; cao ốc; toà nhà đồ sộ";""
打扫;dǎsǎo;ĐẢ TẢO;"quét; quét dọn; dọn dẹp";""
粉;fěn;PHẤN;"bụi; bột; phấn";""
锻;duàn;ĐOẠN;"rèn; rèn luyện; luyện kim";""
泉;quán;TUYỀN;"suối; con suối; nguồn suối";""
编;biān;BIÊN;"đan, bện, tết; sắp xếp, tổ chức; biên soạn, biên tập";""
瓷;cí;TỪ;"sứ; đồ sứ";""
徐;xú;TỪ;"chầm chậm; từ từ; từ tốn";""
癫;diān;ĐIÊN;"điên; rồ; dại";""
鸳鸯蝴蝶;yuānyāng húdié;UYÊN ƯƠNG HỒ ĐIỆP;"Vịt uyên ương và bướm (tức là chim tình yêu); Tham chiếu mang tính xúc phạm đối với các tác phẩm dân gian và lãng mạn vào khoảng năm 1900.";""
捐;juān;QUYÊN;"vứt bỏ; bỏ đi; hy sinh";""
辣;là;LẠT;"cay; cay nồng; cay độc";""
帆;fān;PHÀM;"buồm; cánh buồm; thuyền buồm";""
泄;xiè;TIẾT;"phát tiết ra, lộ ra ngoài";""
奴;nú;NÔ;"nô lệ; tôi tớ; thiếp";""
倪;ní;NGHÊ;"đầu mối; manh mối; họ Nghê";""
兜;dōu;ĐÂU;"túi; bọc; đùm";""
执;zhí;CHẤP;"cầm; nắm; đảm nhiệm";""
盟;méng;MINH;"liên minh; minh (tên gọi khu vực hành chính khu tự trị Mông Cổ, bao gồm kỳ, huyện, thị); kết nghĩa";""
赠;zèng;TẶNG;"biếu; tặng";""
阑;lán;LAN;"ngăn cản; chặn; chắn";""
翌;yì;DỰC;"mai; sau";""
朴;pò;PHÁC;"cây sếu Trung Quốc";""
剔;tī;DỊCH;"cạo; lóc; róc";""
插;chā;SÁP;"chêm vào; nhúng; cắm";""
妆;zhuāng;TRANG;"đồ trang điểm, trang sức";""
碑;bēi;BI;"bia; bia đá; bảng bia";""
飓;jù;CỤ;"gió lốc lớn; bão";""
煞;shà;SÁT;"sát; hung thần; cực";""
噬;shì;PHỆ;"cắn; nhai";""
鹏;péng;BẰNG;"chim đại bàng";""
仆;pú;BỘC;"người hầu; đầy tớ; tôi tớ";""
渊;yuān;UYÊN;"vực sâu; chỗ nước sâu; họ Uyên";""
撞;zhuàng;TRÀNG;"đập; đụng; xô phải";""
殴;ōu;ẨU;"đánh; ẩu đả";""
调;diào;ĐIỆU;"giọng nói; giọng; giọng điệu";""
屌;diǎo;ĐIỂU;"buồi; cái buồi; dương vật";""
殊;shū;THÙ;"chấm dứt, xong hết; khác biệt; rất, lắm";"đặc thù"
夭;yāo;YỂU;"qua đời; chết non; chết yểu (chưa trưởng thành)";""
袖;xiù;TỤ;"tay áo; ống tay áo; lãnh tụ";""
痒;yǎng;DƯƠNG;"ngứa; ngứa ngáy (háo hức)";""
暮;mù;MỘ;"chiều; hoàng hôn; họ Mộ";""
繁;fán;PHỒN;"nhiều; đa dang; phong phú";""
牌;pái;BÀI;"cái biển yết thị; thẻ bài; cỗ bài (chơi)";""
篆;zhuàn;TRIỆN;"chữ triện";""
阶;jiē;GIAI;"bậc thềm; bậc; đẳng cấp";""
沟;gōu;CÂU;"trong (nước); rãnh, cống, ngòi, lạch, khe; cái hào";""
髅;lóu;LÂU;"đầu lâu";""
骷;kū;KHÔ;"đầu lâu xương cốt";""
莹;yíng;OÁNH;"đá mịn; đá (thứ đá bóng như ngọc); sáng ngời";""
麦;mài;MẠCH;"lúa mạch; lúa mì; họ Mạch";""
狱;yù;NGỤC;"nhà tù; nhà ngục; lao ngục";""
闸;zhá;ÁP;"cống tưới tiêu; cửa cống; cửa đập";""
棒;bàng;BỔNG;"gậy; thỏi; khoẻ";""
厕;cè;XÍ;"hố xí; nhà xí; nhà vệ sinh";""
欲擒故纵;yùqíngùzòng;DỤC CẦM CỐ TUNG;"lạt mềm buộc chặt; vờ tha để bắt thật";""
降;jiàng;GIÁNG;"rơi; rớt; xuống";""
键;jiàn;KIỆN;"chốt; chốt khoá; nút";""
链;liàn;LIÊN;"dây xích; xích; vòng";""
源;yuán;NGUYÊN;"nguồn (nước); nguồn gốc";""
措;cuò;THỐ;"thi thố ra; bãi bỏ; bắt tay vào làm, lo liệu";""
促;cù;XÚC;"vội vã, gấp";""
据;jù;CỨ;"căn cứ; dựa theo; theo";""
玺;xǐ;TỈ;"cái ấn của vua; con dấu chính thức của quốc gia, quốc huy";""
谜;mí, měi;MÊ;"câu đố";""
雌;cí;THƯ;"cái; mái; con mái";""
霸;bà;BÁ;"thống trị; trùm; bá chủ (thủ lĩnh liên minh chư hầu)";""
旺;wàng;VƯỢNG;"thịnh vượng; thịnh; mạnh";""
辱;rǔ;NHỤC;"nhục, xấu hổ; làm nhục; chịu khuất";""
黎;lí;LÊ;"nhiều; đông; đen";""
驱;qū;KHU;"đuổi; ruổi (súc vật); chạy nhanh";""
懦;nuò;NỌA;"yếu hèn; hèn nhát; nhát gan";""
抹;mǒ;MẠT;"bôi; chét; đánh";""
岂;qǐ;KHỞI;"há; lẽ nào; làm sao";""
哉;zāi;TAI;"quá; thay (biểu thị ngữ khí); vậy";""
蔽;bì;TẾ;"phủ; che đậy; che khuất";""
嗖;sōu;SƯU;"vù; vèo; vi vu (từ tượng thanh)";""
套;tào;SÁO;"bao; bọc; túi; chăn; vỏ chăn";""
抑;yì;ỨC;"kìm hãm; áp xuống; kìm nén; nhưng; mà";""
弃;qì;KHÍ;"vứt bỏ; vứt đi; quăng đi; bỏ qua";""
按;àn;ÁN;"ấn; bấm; đè; nhấn; đóng";""
闪;shǎn;THIỂM;"lánh; tránh; trốn; ẩn náu; nấp";""
劲;jìn;KÌNH;"sức lực; khoẻ mạnh; sức mạnh; tinh thần; tình cảm";""
苍;cāng;THƯƠNG;"bạc; xám trắng; xám nhạt; xanh biêng biếc (cả màu lam và màu lục); trời xanh";""
拯;zhěng;CHỬNG;"cứu; cứu giúp; cứu vớt";""
塌;tā;THÁP;"đổ; sụp; sụt; lõm xuống; lõm";""
冥;míng;MINH;"tối tăm; u tối; sâu xa; sâu sắc; sâu";""
季;jì;QUÝ;"mùa; quý; tiết; cuối mùa; tháng cuối (của một mùa)";""
怂;sǒng;TÚNG;"hèn, nhát, sợ, rén";""
掏;tāo;ĐÀO;"móc; đào; lấy ra; khoét; trộm";""
扎;zhā;TRÁT;"châm; chích; đâm; chui qua; chui vào";""
勋;xūn;HUÂN;"công lao; công lớn; công thần";""
磋;cuō;THA;"cắt gọt mài giũa; cùng nhau bàn bạc nghiên cứu; cùng nhau nghiên cứu học hỏi cái hay, sửa chữa khuyết điểm; thương lượng; thảo luận";"thiết tha"
巫;wū;VU;"bà đồng; bà bóng; phù thuỷ; thầy pháp; họ Vu";""
儡;lěi;LỖI;"con rối; bù nhìn";""
磁;cí;TỪ;"nam châm; từ; sứ; đồ sứ";""
沸;fèi;PHÍ;"sôi; sôi lên; đun sôi";""
撕;sī;TI;"xé; gỡ";""
奔;bèn;BÔN;"đến thẳng; lao đến; xông đến; đi đến; chạy; kiếm; chạy kiếm; bôn tẩu (vì việc gì đó); ngót; gần; xấp xỉ; ngót nghét (tuổi tác)";""
罡;gāng;CƯƠNG;"sao Bắc Đẩu; họ Cương";""
翁;wēng;ÔNG;"ông già; ông cụ; cha; bố vợ; bố chồng; họ Ông";""
懒;lǎn;LÃN;"lười; nhác; lười biếng; rã rời; hết sức; mệt mỏi; kiệt sức; hết sức lực";""
凭;píng;BẰNG;"dựa; tựa";""
采;cǎi;THẢI;"ngắt; hái; bẻ; trảy; đào; khai thác (khoáng sản); sưu tập; sưu tầm; thu thập; thu nhặt; chọn; lấy; chọn lấy";""
纹;wén;VĂN;"vân; vằn; hoa văn; nếp nhăn; đường vân";""
壁;bì;BÍCH;"bức tường, bức vách, thành; dựng đứng, thẳng đứng; sao Bích (một trong Nhị thập bát tú)";""
壳;ké, qiào;XÁC;"vỏ cứng";""
笨;bèn;BÁT;"đần; ngốc; đần độn; ngốc nghếch; vụng về; lóng ngóng; chậm chạp; thô kệch; cục mịch; nặng nề; nặng nhọc";""
截;jié;TIỆT;"cắt đứt; cắt ra; cắt; cắt bỏ; ngăn chặn; chặn; tính đến; cho đến; kết thúc; chấm dứt";""
察;chá;SÁT;"xét; xem kỹ; xét kỹ; quan sát; nhận ra; tìm tòi; điều tra; khảo sát";""
酸;suān;TOAN;"vị chua; đau ê ẩm; axít";""
谐;xié;HÀI;"hài hoà; đẹp đẽ; cân đối; hài hước; khôi hài; tiếu lâm";""
奠;diàn;ĐIỆN;"đặt; đóng; xây dựng; thiết lập; cúng; tế";""
衙;yá;NHA;"nha môn";""
雅;yǎ;NHÃ;"chuẩn mực; chuẩn; phù hợp; tinh tế; thanh lịch; thanh cao; nhã nhặn";""
宇;yǔ;VŨ;"nhà cửa; nơi ở; mái hiên; không gian; thế giới; vũ trụ; phong độ; khí chất; dáng vẻ; họ Vũ";""
栓;shuān;THUYÊN;"cái chốt; cái cài; gióng; chốt an toàn (của súng); nút (chai)";""
幂;mì;MỊCH;"vải đậy; che; phủ; đậy; số mũ (toán học)";""
谧;mì;MẬT.MỊCH;"yên ổn; yên tĩnh";""
蜀;shǔ;THỤC;"nước Thục; Thục Hán; tỉnh Tứ Xuyên (Trung Quốc)";""
绊;bàn;BÁN;"vướng chân; quẩn chân; vấp; mặc";""
善;shàn;THIỆN;"lương thiện; hiền lành; tốt; hay; hữu nghị; hoà hợp; thân thiện; quen; quen thuộc; thành thạo";""
探;tàn;THAM.THÁM;"thăm dò; dò; tìm; thăm; thò ra; nhô; ló ra; trồi lên; quan tâm; để ý đến; do thám";""
葡;pú;BỒ;"nho; quả nho; Bồ Đào Nha";""
舌;shé;THIỆT;"lưỡi; hình lưỡi; quả lắc (chuông đồng hồ); bộ Thiệt";""
肴;yáo;HÀO;"thức ăn thịt cá; thức ăn; món ăn";""
壹;yī;NHẤT;"số một (cách viết số một bằng chữ trong tiếng Hoa)";""
获;huò;HOẠCH;"bắt giữ; bắt; túm lấy; được; giành được; giành; thu được; thu hoạch; gặt hái";""
励;lì;LỆ;"khen; động viên; khích lệ; họ Lệ";""
绣;xiù;TÚ;"thêu";""
统;tǒng;THỐNG;"thống (chỉ mối quan hệ liên tục giữa các sự vật); ống; hình ống";""
驻;zhù;TRÚ;"ở; tại; ở lại; lưu lại; trú tại; dừng lại; đóng quân; đóng trụ sở (bộ đội hoặc nhân viên công tác)";""
氛;fēn;PHÂN;"không khí; cảnh tượng; tình hình";""
饮;yǐn, yìn;ẨM;"uống; nước uống; thuốc nước";""
殿;diàn;ĐIỆN;"điện; điện thờ";""
恒;héng;HẰNG;"vĩnh cửu; lâu dài; mãi mãi; vĩnh hằng; bình thường; thường ngày; thường tình; thông thường; phổ thông; hằng";""
弈;yì;DỊCH;"cờ vây; đánh cờ";""
连;lián;LIÊN;"cả; bao gồm; kể cả; tính cả; ngay cả; ngay đến; đến cả";""
裤;kù;KHỐ;"cái khố; cái quần đùi";""
乞;qǐ;KHẤT;"xin; cầu xin";""
禄;lù;LỘC;"lộc; bổng lộc (thường dùng thời cổ đại); họ Lộc";""
觅;mì;MỊCH;"tìm kiếm; kiếm";""
允;yǔn;DOÃN;"đồng ý; cho phép";""
嘱;zhǔ;CHÚC;"dặn dò; căn dặn; dặn bảo";""
维;wéi;DUY;"giữ gìn; bảo toàn; duy trì; tiếp nối";""
疾;jí;TẬT;"bệnh tật; bệnh; tật; đau đớn; khổ sở";""
籍;jí;TỊCH;"ghi chép vào sổ, liệt kê";""
献;xiàn;HIẾN;"dâng, tặng, hiến; dâng biểu; bày tỏ; người hiền tài";""
恳;kěn;KHẨN;"thành khẩn";""
聘;pìn;SÍNH;"mời; thăm hỏi; đính hôn; lấy chồng; xuất giá";""
蛇;shé;XÀ;"rắn; xà; con rắn";""
遛;liù;LƯU;"đi dạo; tản bộ; dạo bộ; đi bách bộ; dắt đi rong; dắt đi dạo (gia súc, chim cò)";""
尾;wěi;VĨ;"đuôi; cái đuôi; đoạn cuối; đoạn mút; phần đuôi; phần còn lại; công việc còn lại (ngoài phần chính); sao Vĩ (một chòm sao trong Nhị Thập Bát Tú)";""
秩;zhì;TRẬT;"trật tự; thứ tự; bổng lộc; cấp bậc (quan lại); mười năm";""
场;chǎng;TRƯỜNG;"chỗ; chợ; nơi; sâm; trường; sân đấu; sàn diễn; sân khấu; trường; từ trường; điện trường; bãi; trại; nông trại; trang trại; bế mạc; bắt đầu; kết thúc; khai mạc; quan trường; hiện trường (địa điểm hoặc phạm vi cụ thể); họ Trường";""
砸;zá;TẠP;"đánh; đập; nện; chấn; giã; đập vỡ; phá bỏ; phá vỡ; phá phách; hỏng; thất bại";""
陀;tuó;ĐÀ;"đồi; núi (không cao); hình xoáy; họ Đà";""
纵;zòng;TÚNG.TUNG;"dọc; chiều dọc; thẳng tắp; sâu (nhấn mạnh khoảng cách từ trước ra sau)";""
另;lìng;LÁNH;"ngoài; khác";""
央;yāng;ƯƠNG;"cầu khẩn; van xin; nài xin; tàn; tận; kết thúc";""
召;zhào;TRIỆU;"triệu; chùa (thường dùng làm tên đất); họ Triệu (họ của dân tộc Thái)";""
系;xì;HỆ;"hệ; hệ thống; khoa (trường học); hệ (địa lý); họ Hệ";""
逃;táo;ĐÀO;"trốn; trốn chạy; bỏ trốn; tháo chạy; lánh; trốn; trốn tránh; lẩn tránh; lánh; né";""
款;kuǎn;KHOẢN;"thành thực; thết đãi, đón tiếp; khoản mục";""
